property_id,status,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,city,state,postal_code,tags,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan
9904165467,sold,1956,0,0,0,0,land,-0.016720262204297027,-1.2615317428777477,-0.1778752885819724,2024-01-12,2024-01-16 00:00:00,Atlanta,Georgia,30345,"['cul_de_sac', 'river_view', 'view', 'water_view', 'big_lot', 'new_roof', 'shopping']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6051050696,sold,1966,0,1,2,1,condos,-0.033406983759273284,-0.6813636419151805,-0.31211737421344693,2024-01-11,2024-01-16 00:00:00,Atlanta,Georgia,30316,"['central_air', 'community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'ensuite', 'lake']",0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9223846849,sold,2005,0,1,2,2,condos,-0.03431815426967184,-0.48577666848461803,-0.08529453987061064,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,30312,"['central_air', 'central_heat', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen', 'floor_plan']",0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5917772828,sold,2002,1,2,3,3,townhomes,-0.03400635838073147,-0.15760077299064063,-0.22891042630911057,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,30311,"['central_air', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'two_or_more_stories', 'garage_1_or_more', 'community_swimming_pool', 'master_bedroom', 'clubhouse', 'tennis', 'shopping']",1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5011451471,sold,1945,0,1,4,2,single_family,-0.03314334698821868,-0.2557605274464285,-0.2727705560111182,2024-01-11,2024-01-15 00:00:00,Atlanta,Georgia,30314,"['corner_lot', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'farm', 'investment_opportunity']",0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6204334109,sold,1956,0,1,4,2,single_family,-0.03100948527344056,0.23723585127555094,0.2532038226053058,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,30329,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story']",0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6687434745,sold,1937,0,1,3,2,single_family,-0.031800670781563734,-0.20082036637042783,-0.1142260238429112,2024-01-11,2024-01-11 00:00:00,Hapeville,Georgia,30354,"['central_air', 'central_heat', 'community_tennis_court', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'single_story', 'big_yard', 'fenced_yard', 'front_porch', 'views']",0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9514481527,sold,2018,2,3,6,5,single_family,-0.03196853970676552,2.7864593252019825,0.22716548703023526,2024-01-11,2024-01-12 00:00:00,Atlanta,Georgia,30331,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'media_room', 'ensuite']",1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
5092705900,sold,1940,0,1,1,1,condos,-0.034440340831621986,-0.8359286284089957,-0.2040293500929321,2024-01-10,2024-01-11 00:00:00,Atlanta,Georgia,30306,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'updated_kitchen', 'high_ceiling']",0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5713518381,sold,1950,0,1,3,1,single_family,-0.03129706400595837,-0.5875991003454727,-0.33410530203239536,2024-01-10,2024-01-12 00:00:00,Atlanta,Georgia,30318,"['hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'single_story', 'fixer_upper']",0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057968770,sold,2014,2,3,3,4,townhomes,-0.03432998765292376,0.30609418649080516,0.1866614094690145,2024-01-10,2024-01-11 00:00:00,Sandy Springs,Georgia,30328,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'high_ceiling', 'media_room', 'tennis', 'shopping']",1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5395499051,sold,1983,2,3,2,3,condos,-0.03423064227259943,-0.2623533467755486,-0.22416566293765328,2024-01-10,2024-01-16 00:00:00,Atlanta,Georgia,30311,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6723487327,sold,1965,1,1,1,1,condos,-0.03438998015406145,-0.6857588548012605,-0.2357382565265735,2024-01-10,2024-01-12 00:00:00,Atlanta,Georgia,30308,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'guest_parking', 'farm']",1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6866684449,sold,1926,2,3,4,5,single_family,-0.014226995872611477,2.0854228698722137,1.7258163567954037,2024-01-10,2024-01-12 00:00:00,Atlanta,Georgia,30307,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'big_lot', 'golf_course']",1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6270915016,sold,2005,0,2,3,3,townhomes,-0.034246053190322874,-0.14148499240834708,-0.2588834437044139,2024-01-09,2024-01-09 00:00:00,Atlanta,Georgia,30315,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'gated_community', 'security']",0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097714424,sold,1979,2,1,5,5,single_family,-0.02918741944760281,2.7417746608601687,1.1008963029937118,2024-01-09,2024-01-10 00:00:00,Sandy Springs,Georgia,30342,"['central_air', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'swimming_pool', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'medicalcare']",1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9794315846,sold,2019,2,3,3,4,townhomes,-0.034246053190322874,-1.2615317428777477,0.3313188293305172,2024-01-09,2024-01-09 00:00:00,Sandy Springs,Georgia,30328,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6768969478,sold,2005,0,1,3,2,single_family,-0.032615798251150116,-0.3092356175604025,-0.2588834437044139,2024-01-09,2024-01-10 00:00:00,Atlanta,Georgia,30315,"['central_air', 'central_heat', 'city_view', 'dishwasher', 'laundry_room', 'view', 'single_story', 'modern_kitchen', 'shopping']",0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9989497409,sold,2021,2,2,4,5,single_family,-0.03100948527344056,2.9153855698603306,1.1414003805549326,2024-01-09,2024-01-11 00:00:00,Atlanta,Georgia,30318,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite', 'shopping']",1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5463775300,sold,2010,3,1,1,2,condos,-0.03460573300218965,-0.2982475853452024,0.28502845497483636,2024-01-09,2024-01-10 00:00:00,Atlanta,Georgia,30326,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'guest_parking', 'elevator', 'views', 'shopping']",1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9688234273,sold,2019,2,3,3,4,townhomes,-0.034246053190322874,0.7456154750988107,0.3313188293305172,2024-01-09,2024-01-12 00:00:00,Sandy Springs,Georgia,30328,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000992752,sold,1999,2,3,4,4,townhomes,-0.03429641386788341,0.3295353218832321,0.1230121447299533,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30324,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'floor_plan', 'gated_community', 'security', 'shopping']",1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6179233247,sold,1963,0,3,2,2,condos,-0.03434925130007807,-0.3414671787249896,-0.24731085011549372,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30308,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_security_features', 'corner_lot', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'swimming_pool', 'two_or_more_stories', 'park', 'fixer_upper']",0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6349581711,sold,1920,0,1,0,0,multi_family,-0.03150923931961506,-1.2615317428777477,-0.015858978337089335,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30310,"['central_air', 'central_heat', 'community_tennis_court', 'hardwood_floors', 'recreation_facilities', 'single_story', 'rental_property', 'shopping']",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6317376234,sold,1980,0,2,5,3,single_family,-0.0298107360305242,-1.2615317428777477,0.16351622229117405,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30340,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'basement', 'two_or_more_stories']",0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408442388,sold,2017,3,2,2,3,condos,-0.03389848195666737,0.6203519078455291,2.5185390176364386,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30309,"['central_air', 'central_heat', 'city_view', 'community_gym', 'community_security_features', 'den_or_office', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'elevator', 'ensuite', 'smart_homes', 'groundscare']",1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6855882216,sold,2003,0,2,3,3,townhomes,-0.03400635838073147,-0.2623533467755486,-0.21259306934873307,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30349,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'gourmet_kitchen', 'master_suite', 'park', 'shopping']",0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5929860536,sold,2010,2,1,3,3,condos,-0.03413817676625877,-0.016221425155065534,0.32553253253605713,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30309,"['central_air', 'city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'clubhouse', 'park', 'golf_course', 'tennis', 'views', 'medicalcare', 'shopping']",1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
6037041636,sold,2009,0,3,3,3,condos,-0.033910590534878646,0.6240145852505957,1.1298277869660125,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30339,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'elevator', 'ensuite', 'golf_course']",1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6370608447,sold,1920,0,1,2,1,single_family,-0.033406983759273284,-0.4659982104972578,-0.004286384748169115,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30317,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'fenced_yard', 'front_porch', 'new_roof']",0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5989015160,sold,2008,2,1,2,2,condos,-0.032148242015219236,-0.26308588225656193,-0.03900416551492977,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30339,"['central_air', 'central_heat', 'city_view', 'community_clubhouse', 'community_gym', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'master_bathroom', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'master_suite', 'shopping']",1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
5375551467,sold,2016,0,2,3,3,single_family,-0.03460573300218965,-0.02061663804114559,-0.09686713345953087,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30315,"['dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'ensuite']",0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6573506797,sold,2003,1,2,3,3,townhomes,-0.034246053190322874,-0.08947497325639978,-0.20102047575981283,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30331,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'tennis_court', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'rental_property', 'ensuite', 'gated_community', 'trails', 'hoa', 'groundscare', 'security', 'shopping']",1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
5240026761,sold,1950,0,1,3,1,single_family,-0.03192065578383911,-0.5758785326492591,-0.3867606028619823,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30315,"['community_outdoor_space', 'fireplace', 'laundry_room', 'recreation_facilities', 'single_story', 'fixer_upper']",0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6244225051,sold,1987,0,1,3,3,condos,-0.03372345796252255,1.0869770092510282,0.8752307280097675,2024-01-08,2024-01-09 00:00:00,Atlanta,Georgia,30305,"['city_view', 'community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_spa_or_hot_tub', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'single_story', 'basement', 'floor_plan', 'wine_cellar', 'elevator', 'park']",0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6255889291,sold,1981,0,2,3,3,townhomes,-0.03407818426512108,0.13028567104760294,0.11722584793549318,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30327,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'ensuite', 'shopping']",0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5080867070,sold,1950,0,2,4,2,single_family,-0.032174660731316564,0.09292636151592248,0.050683434799201926,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30318,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'rental_property']",0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6312087495,sold,1961,0,1,2,1,condos,-0.03432998765292376,-0.6462019388265401,-0.13737121102075164,2024-01-08,2024-01-10 00:00:00,Atlanta,Georgia,30307,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'single_story', 'community_swimming_pool', 'playground', 'tennis', 'trails', 'hoa', 'shopping']",0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5417798604,sold,2018,0,2,4,3,townhomes,-0.03430852244609468,-0.2594232048514952,-0.22879470037322136,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30331,"['community_security_features', 'forced_air', 'laundry_room', 'two_or_more_stories']",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6853138018,sold,1964,2,2,5,5,single_family,-0.027652932354282875,1.5155102656438333,0.6539048756216684,2024-01-08,2024-01-11 00:00:00,Atlanta,Georgia,30324,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'corner_lot', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'outdoor_kitchen', 'master_bedroom', 'ensuite', 'farm', 'ranch']",1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
4037762835,sold,1950,0,1,2,1,single_family,-0.03331121591342046,2.184315159809015,-0.3433633769035315,2024-01-12,2024-01-16 00:00:00,Indianapolis,Indiana,46218,"['central_air', 'fireplace', 'forced_air', 'single_story', 'updated_kitchen', 'fenced_yard', 'park']",0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3053722729,sold,1956,2,1,2,1,single_family,-0.03280760913781511,-0.5304613328264319,-0.22225618499548144,2024-01-12,2024-01-12 00:00:00,Indianapolis,Indiana,46220,"['central_air', 'community_spa_or_hot_tub', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'shopping', 'fixer_upper']",1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502636496,sold,1973,2,2,3,2,condos,-0.03268762413553973,-0.3092356175604025,-0.3283190052379352,2024-01-11,2024-01-11 00:00:00,Indianapolis,Indiana,46254,"['central_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'master_bedroom', 'tennis_court', 'playground', 'tennis', 'maintenance', 'shopping']",1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3598513543,sold,1993,2,1,3,2,single_family,-0.0325679143282237,0.14933159355394987,-0.17903254794086443,2023-12-29,2023-12-30 00:00:00,Indianapolis,Indiana,46229,"['central_air', 'community_golf', 'community_spa_or_hot_tub', 'dining_room', 'fireplace', 'forced_air', 'golf_course_view', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'farm', 'ranch', 'clubhouse', 'golf_course']",1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3643344288,sold,2004,2,2,3,3,single_family,-0.03041011065198238,0.42183479249091327,-0.1257986174318314,2023-12-29,2024-01-03 00:00:00,Indianapolis,Indiana,46234,"['central_air', 'dining_room', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'big_yard', 'fenced_yard', 'clubhouse']",1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3621895033,sold,2003,2,2,3,2,single_family,-0.027652932354282875,0.478972560009954,-0.04479046230938988,2023-12-27,2023-12-30 00:00:00,Indianapolis,Indiana,46239,"['central_air', 'community_security_features', 'dining_room', 'fireplace', 'forced_air', 'hardwood_floors', 'lake_view', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'outdoor_kitchen', 'big_yard', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'pond', 'views']",1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3421931060,sold,1986,1,2,2,2,condos,-0.03388637337845609,-0.5758785326492591,-0.30343792902175676,2023-12-22,2023-12-22 00:00:00,Indianapolis,Indiana,46214,"['central_air', 'community_spa_or_hot_tub', 'dining_room', 'fireplace', 'lake_view', 'recreation_facilities', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'waterfront', 'vaulted_ceiling', 'pond', 'shopping']",1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006648843,sold,2003,2,2,4,3,single_family,-0.03160885989489874,1.1118832156054819,-0.1315849142262915,2023-12-20,2023-12-20 00:00:00,Indianapolis,Indiana,46229,"['city_view', 'community_park', 'community_spa_or_hot_tub', 'den_or_office', 'dining_room', 'fireplace', 'forced_air', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'media_room', 'ensuite', 'park', 'golf_course', 'trails', 'shopping']",1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
